order_id,order_date,order_time,customer_id,store_id,city,order_type,payment_method,pizza_id,pizza_name,category,size,quantity,unit_price,discount_amount,delivery_minutes
11660,2025-10-07,18:52:00,1002,7,Durg,Takeaway,Cash,P001,Margherita,Classic,S,3,179,0,0
11661,2025-11-01,12:11:00,1396,2,Raipur,Dine-in,Cash,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,0
11661,2025-11-01,12:11:00,1396,2,Raipur,Dine-in,Cash,P004,Farmhouse,Veg,M,1,299,0,0
11662,2025-03-30,21:22:00,1099,4,Bhilai,Delivery,UPI,P004,Farmhouse,Veg,M,1,299,0,41
11662,2025-03-30,21:22:00,1099,4,Bhilai,Delivery,UPI,P001,Margherita,Classic,S,1,179,8.95,40
11663,2025-01-31,14:56:00,1374,4,Bhilai,Dine-in,Cash,P015,Mexican Green Wave,Veg,L,1,449,44.9,0
11663,2025-01-31,14:56:00,1374,4,Bhilai,Dine-in,Cash,P012,Veg Extravaganza,Premium Veg,M,1,329,16.45,0
11663,2025-01-31,14:56:00,1374,4,Bhilai,Dine-in,Cash,P001,Margherita,Classic,S,1,179,0,0
11664,2025-11-16,15:49:00,1126,4,Bhilai,Takeaway,Cash,P006,Peppy Paneer,Veg,M,1,299,29.9,0
11664,2025-11-16,15:49:00,1126,4,Bhilai,Takeaway,Cash,P003,Margherita,Classic,L,1,449,0,0
11665,2025-01-04,20:01:00,1178,10,Bilaspur,Takeaway,Card,P002,Margherita,Classic,M,1,299,14.95,0
11666,2025-05-19,14:56:00,1297,1,Raipur,Delivery,Cash,P005,Farmhouse,Veg,L,1,449,0,25
11666,2025-05-19,14:56:00,1297,1,Raipur,Delivery,Cash,P018,Paneer Makhani,Veg,M,1,299,0,33
11666,2025-05-19,14:56:00,1297,1,Raipur,Delivery,Cash,P010,Pepper Barbecue Chicken,Chicken,M,1,319,31.9,43
11666,2025-05-19,14:56:00,1297,1,Raipur,Delivery,Cash,P002,Margherita,Classic,M,1,299,0,22
11667,2025-09-04,18:37:00,1191,5,Bhilai,Delivery,UPI,P003,Margherita,Classic,L,1,449,0,46
11667,2025-09-04,18:37:00,1191,5,Bhilai,Delivery,UPI,P015,Mexican Green Wave,Veg,L,1,449,22.45,57
11667,2025-09-04,18:37:00,1191,5,Bhilai,Delivery,UPI,P004,Farmhouse,Veg,M,1,299,0,55
11667,2025-09-04,18:37:00,1191,5,Bhilai,Delivery,UPI,P002,Margherita,Classic,M,1,299,0,29
11668,2025-07-22,18:44:00,1118,2,Raipur,Delivery,Card,P002,Margherita,Classic,M,1,299,0,60
11668,2025-07-22,18:44:00,1118,2,Raipur,Delivery,Card,P007,Peppy Paneer,Veg,L,1,449,44.9,34
11668,2025-07-22,18:44:00,1118,2,Raipur,Delivery,Card,P020,Garlic Bread,Sides,M,1,149,14.9,24
11668,2025-07-22,18:44:00,1118,2,Raipur,Delivery,Card,P008,Chicken Dominator,Chicken,M,1,319,0,62
11669,2025-01-14,21:27:00,1062,8,Durg,Takeaway,Card,P001,Margherita,Classic,S,1,179,0,0
11670,2025-12-04,20:34:00,1138,6,Bhilai,Takeaway,Cash,P003,Margherita,Classic,L,1,449,0,0
11671,2025-02-02,17:14:00,1441,6,Bhilai,Delivery,Cash,P004,Farmhouse,Veg,M,1,299,0,24
11672,2025-10-25,19:19:00,1122,11,Bilaspur,Takeaway,Wallet,P019,Paneer Makhani,Veg,L,1,449,0,0
11672,2025-10-25,19:19:00,1122,11,Bilaspur,Takeaway,Wallet,P007,Peppy Paneer,Veg,L,2,449,44.9,0
11672,2025-10-25,19:19:00,1122,11,Bilaspur,Takeaway,Wallet,P002,Margherita,Classic,M,1,299,14.95,0
11673,2025-03-09,15:05:00,1257,9,Durg,Delivery,Cash,P013,Veg Extravaganza,Premium Veg,L,1,479,0,65
11673,2025-03-09,15:05:00,1257,9,Durg,Delivery,Cash,P009,Chicken Dominator,Chicken,L,1,469,0,37
11673,2025-03-09,15:05:00,1257,9,Durg,Delivery,Cash,P002,Margherita,Classic,M,1,299,29.9,49
11674,2025-01-22,18:40:00,1196,14,Nagpur,Delivery,Card,P014,Mexican Green Wave,Veg,M,1,299,29.9,40
11674,2025-01-22,18:40:00,1196,14,Nagpur,Delivery,Card,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,40
11675,2025-11-13,22:10:00,1175,8,Durg,Takeaway,Cash,P004,Farmhouse,Veg,M,1,299,14.95,0
11675,2025-11-13,22:10:00,1175,8,Durg,Takeaway,Cash,P018,Paneer Makhani,Veg,M,1,299,0,0
11675,2025-11-13,22:10:00,1175,8,Durg,Takeaway,Cash,P005,Farmhouse,Veg,L,1,449,0,0
11675,2025-11-13,22:10:00,1175,8,Durg,Takeaway,Cash,P008,Chicken Dominator,Chicken,M,1,319,15.95,0
11676,2025-12-25,18:50:00,1245,3,Raipur,Delivery,Card,P014,Mexican Green Wave,Veg,M,1,299,14.95,43
11677,2025-09-04,14:37:00,1399,3,Raipur,Delivery,Card,P014,Mexican Green Wave,Veg,M,1,299,0,53
11677,2025-09-04,14:37:00,1399,3,Raipur,Delivery,Card,P002,Margherita,Classic,M,1,299,0,29
11677,2025-09-04,14:37:00,1399,3,Raipur,Delivery,Card,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,40
11678,2025-01-05,20:34:00,1094,6,Bhilai,Takeaway,Wallet,P014,Mexican Green Wave,Veg,M,1,299,29.9,0
11678,2025-01-05,20:34:00,1094,6,Bhilai,Takeaway,Wallet,P020,Garlic Bread,Sides,M,1,149,0,0
11679,2025-10-10,17:37:00,1390,5,Bhilai,Takeaway,UPI,P017,Cheese Burst,Specialty,L,1,474,0,0
11680,2025-03-25,16:17:00,1045,5,Bhilai,Delivery,Card,P015,Mexican Green Wave,Veg,L,1,449,44.9,43
11681,2025-03-29,21:28:00,1021,3,Raipur,Delivery,UPI,P019,Paneer Makhani,Veg,L,1,449,0,55
11681,2025-03-29,21:28:00,1021,3,Raipur,Delivery,UPI,P018,Paneer Makhani,Veg,M,1,299,14.95,45
11681,2025-03-29,21:28:00,1021,3,Raipur,Delivery,UPI,P016,Cheese Burst,Specialty,M,1,324,0,29
11682,2025-02-04,18:18:00,1332,1,Raipur,Delivery,Card,P001,Margherita,Classic,S,1,179,0,54
11683,2025-04-23,16:48:00,1103,9,Durg,Delivery,Card,P005,Farmhouse,Veg,L,1,449,0,55
11683,2025-04-23,16:48:00,1103,9,Durg,Delivery,Card,P007,Peppy Paneer,Veg,L,1,449,0,42
11684,2025-01-03,19:26:00,1011,15,Nagpur,Delivery,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,46.9,21
11684,2025-01-03,19:26:00,1011,15,Nagpur,Delivery,Wallet,P005,Farmhouse,Veg,L,1,449,44.9,45
11684,2025-01-03,19:26:00,1011,15,Nagpur,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,0,43
11684,2025-01-03,19:26:00,1011,15,Nagpur,Delivery,Wallet,P002,Margherita,Classic,M,1,299,14.95,31
11685,2025-12-29,18:22:00,1006,1,Raipur,Delivery,Card,P003,Margherita,Classic,L,1,449,0,32
11685,2025-12-29,18:22:00,1006,1,Raipur,Delivery,Card,P004,Farmhouse,Veg,M,1,299,0,31
11685,2025-12-29,18:22:00,1006,1,Raipur,Delivery,Card,P002,Margherita,Classic,M,1,299,0,44
11685,2025-12-29,18:22:00,1006,1,Raipur,Delivery,Card,P016,Cheese Burst,Specialty,M,1,324,0,18
11686,2025-11-26,22:39:00,1133,5,Bhilai,Takeaway,Wallet,P002,Margherita,Classic,M,2,299,29.9,0
11686,2025-11-26,22:39:00,1133,5,Bhilai,Takeaway,Wallet,P003,Margherita,Classic,L,1,449,22.45,0
11687,2025-05-28,14:47:00,1101,8,Durg,Delivery,Wallet,P009,Chicken Dominator,Chicken,L,1,469,0,45
11687,2025-05-28,14:47:00,1101,8,Durg,Delivery,Wallet,P008,Chicken Dominator,Chicken,M,1,319,0,34
11687,2025-05-28,14:47:00,1101,8,Durg,Delivery,Wallet,P007,Peppy Paneer,Veg,L,1,449,22.45,29
11687,2025-05-28,14:47:00,1101,8,Durg,Delivery,Wallet,P019,Paneer Makhani,Veg,L,1,449,0,35
11688,2025-08-08,20:30:00,1168,14,Nagpur,Delivery,Wallet,P020,Garlic Bread,Sides,M,1,149,14.9,57
11689,2025-11-12,18:11:00,1154,12,Bilaspur,Delivery,Card,P009,Chicken Dominator,Chicken,L,1,469,23.45,22
11689,2025-11-12,18:11:00,1154,12,Bilaspur,Delivery,Card,P007,Peppy Paneer,Veg,L,1,449,44.9,28
11689,2025-11-12,18:11:00,1154,12,Bilaspur,Delivery,Card,P004,Farmhouse,Veg,M,1,299,0,35
11690,2025-06-26,18:21:00,1408,4,Bhilai,Delivery,Wallet,P007,Peppy Paneer,Veg,L,1,449,22.45,36
11690,2025-06-26,18:21:00,1408,4,Bhilai,Delivery,Wallet,P014,Mexican Green Wave,Veg,M,1,299,14.95,65
11690,2025-06-26,18:21:00,1408,4,Bhilai,Delivery,Wallet,P001,Margherita,Classic,S,1,179,0,42
11691,2025-03-12,17:36:00,1022,5,Bhilai,Takeaway,Card,P008,Chicken Dominator,Chicken,M,1,319,15.95,0
11691,2025-03-12,17:36:00,1022,5,Bhilai,Takeaway,Card,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
11692,2025-12-01,11:00:00,1305,6,Bhilai,Delivery,Cash,P008,Chicken Dominator,Chicken,M,1,319,31.9,64
11692,2025-12-01,11:00:00,1305,6,Bhilai,Delivery,Cash,P020,Garlic Bread,Sides,M,1,149,7.45,33
11692,2025-12-01,11:00:00,1305,6,Bhilai,Delivery,Cash,P003,Margherita,Classic,L,1,449,22.45,55
11693,2025-11-05,11:51:00,1017,10,Bilaspur,Takeaway,Wallet,P004,Farmhouse,Veg,M,1,299,29.9,0
11694,2025-01-26,17:54:00,1332,11,Bilaspur,Delivery,UPI,P004,Farmhouse,Veg,M,1,299,14.95,35
11694,2025-01-26,17:54:00,1332,11,Bilaspur,Delivery,UPI,P008,Chicken Dominator,Chicken,M,1,319,0,47
11694,2025-01-26,17:54:00,1332,11,Bilaspur,Delivery,UPI,P019,Paneer Makhani,Veg,L,1,449,0,43
11695,2025-07-12,13:48:00,1232,14,Nagpur,Takeaway,Cash,P004,Farmhouse,Veg,M,1,299,29.9,0
11695,2025-07-12,13:48:00,1232,14,Nagpur,Takeaway,Cash,P007,Peppy Paneer,Veg,L,2,449,0,0
11695,2025-07-12,13:48:00,1232,14,Nagpur,Takeaway,Cash,P012,Veg Extravaganza,Premium Veg,M,1,329,32.9,0
11696,2025-10-11,21:57:00,1401,2,Raipur,Delivery,Cash,P008,Chicken Dominator,Chicken,M,1,319,0,21
11697,2025-03-18,18:59:00,1357,3,Raipur,Delivery,UPI,P015,Mexican Green Wave,Veg,L,1,449,22.45,39
11698,2025-01-21,19:41:00,1431,14,Nagpur,Delivery,UPI,P020,Garlic Bread,Sides,M,1,149,14.9,20
11698,2025-01-21,19:41:00,1431,14,Nagpur,Delivery,UPI,P006,Peppy Paneer,Veg,M,1,299,14.95,20
11698,2025-01-21,19:41:00,1431,14,Nagpur,Delivery,UPI,P014,Mexican Green Wave,Veg,M,1,299,0,63
11699,2025-05-07,18:58:00,1218,10,Bilaspur,Delivery,Card,P006,Peppy Paneer,Veg,M,1,299,29.9,60
11700,2025-04-19,11:25:00,1242,12,Bilaspur,Takeaway,UPI,P003,Margherita,Classic,L,2,449,89.8,0
11701,2025-09-01,21:41:00,1144,13,Nagpur,Delivery,UPI,P008,Chicken Dominator,Chicken,M,3,319,47.85,61
11701,2025-09-01,21:41:00,1144,13,Nagpur,Delivery,UPI,P005,Farmhouse,Veg,L,1,449,0,42
11702,2025-08-30,20:36:00,1213,4,Bhilai,Delivery,Card,P020,Garlic Bread,Sides,M,1,149,7.45,19
11702,2025-08-30,20:36:00,1213,4,Bhilai,Delivery,Card,P001,Margherita,Classic,S,1,179,8.95,54
11702,2025-08-30,20:36:00,1213,4,Bhilai,Delivery,Card,P017,Cheese Burst,Specialty,L,1,474,0,26
11702,2025-08-30,20:36:00,1213,4,Bhilai,Delivery,Card,P015,Mexican Green Wave,Veg,L,1,449,0,62
11703,2025-08-22,13:41:00,1439,9,Durg,Delivery,UPI,P012,Veg Extravaganza,Premium Veg,M,1,329,0,22
11703,2025-08-22,13:41:00,1439,9,Durg,Delivery,UPI,P007,Peppy Paneer,Veg,L,1,449,44.9,28
11703,2025-08-22,13:41:00,1439,9,Durg,Delivery,UPI,P006,Peppy Paneer,Veg,M,1,299,0,48
11703,2025-08-22,13:41:00,1439,9,Durg,Delivery,UPI,P003,Margherita,Classic,L,1,449,0,55
11704,2025-10-25,15:53:00,1261,14,Nagpur,Delivery,Card,P002,Margherita,Classic,M,1,299,0,32
11704,2025-10-25,15:53:00,1261,14,Nagpur,Delivery,Card,P003,Margherita,Classic,L,1,449,44.9,23
11704,2025-10-25,15:53:00,1261,14,Nagpur,Delivery,Card,P013,Veg Extravaganza,Premium Veg,L,1,479,47.9,65
11704,2025-10-25,15:53:00,1261,14,Nagpur,Delivery,Card,P020,Garlic Bread,Sides,M,1,149,0,52
11705,2025-08-05,20:19:00,1313,5,Bhilai,Delivery,Cash,P001,Margherita,Classic,S,1,179,0,23
11705,2025-08-05,20:19:00,1313,5,Bhilai,Delivery,Cash,P013,Veg Extravaganza,Premium Veg,L,1,479,0,38
11706,2025-06-04,19:40:00,1308,12,Bilaspur,Delivery,Cash,P015,Mexican Green Wave,Veg,L,1,449,0,42
11706,2025-06-04,19:40:00,1308,12,Bilaspur,Delivery,Cash,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,22
11706,2025-06-04,19:40:00,1308,12,Bilaspur,Delivery,Cash,P007,Peppy Paneer,Veg,L,1,449,22.45,52
11707,2025-08-13,15:23:00,1133,10,Bilaspur,Delivery,Cash,P009,Chicken Dominator,Chicken,L,1,469,23.45,60
11707,2025-08-13,15:23:00,1133,10,Bilaspur,Delivery,Cash,P008,Chicken Dominator,Chicken,M,1,319,0,21
11708,2025-12-24,15:55:00,1356,11,Bilaspur,Takeaway,UPI,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
11708,2025-12-24,15:55:00,1356,11,Bilaspur,Takeaway,UPI,P002,Margherita,Classic,M,1,299,29.9,0
11708,2025-12-24,15:55:00,1356,11,Bilaspur,Takeaway,UPI,P008,Chicken Dominator,Chicken,M,1,319,31.9,0
11708,2025-12-24,15:55:00,1356,11,Bilaspur,Takeaway,UPI,P017,Cheese Burst,Specialty,L,1,474,23.7,0
11709,2025-12-06,16:07:00,1176,15,Nagpur,Delivery,UPI,P006,Peppy Paneer,Veg,M,1,299,14.95,55
11710,2025-12-03,15:54:00,1335,9,Durg,Delivery,UPI,P019,Paneer Makhani,Veg,L,1,449,0,48
11710,2025-12-03,15:54:00,1335,9,Durg,Delivery,UPI,P015,Mexican Green Wave,Veg,L,1,449,0,56
11711,2025-03-21,17:19:00,1022,8,Durg,Takeaway,Card,P008,Chicken Dominator,Chicken,M,1,319,0,0
11712,2025-09-23,19:55:00,1440,2,Raipur,Delivery,Wallet,P009,Chicken Dominator,Chicken,L,1,469,46.9,53
11712,2025-09-23,19:55:00,1440,2,Raipur,Delivery,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,59
11713,2025-06-01,21:53:00,1270,6,Bhilai,Takeaway,UPI,P007,Peppy Paneer,Veg,L,1,449,22.45,0
11714,2025-10-17,15:41:00,1240,11,Bilaspur,Delivery,UPI,P009,Chicken Dominator,Chicken,L,1,469,46.9,25
11714,2025-10-17,15:41:00,1240,11,Bilaspur,Delivery,UPI,P007,Peppy Paneer,Veg,L,1,449,0,48
11714,2025-10-17,15:41:00,1240,11,Bilaspur,Delivery,UPI,P010,Pepper Barbecue Chicken,Chicken,M,1,319,31.9,43
11714,2025-10-17,15:41:00,1240,11,Bilaspur,Delivery,UPI,P002,Margherita,Classic,M,1,299,0,18
11715,2025-10-13,12:08:00,1431,1,Raipur,Delivery,UPI,P001,Margherita,Classic,S,1,179,0,61
11715,2025-10-13,12:08:00,1431,1,Raipur,Delivery,UPI,P014,Mexican Green Wave,Veg,M,1,299,14.95,35
11715,2025-10-13,12:08:00,1431,1,Raipur,Delivery,UPI,P003,Margherita,Classic,L,1,449,22.45,31
11715,2025-10-13,12:08:00,1431,1,Raipur,Delivery,UPI,P019,Paneer Makhani,Veg,L,1,449,22.45,56
11716,2025-07-15,19:11:00,1329,5,Bhilai,Delivery,Wallet,P002,Margherita,Classic,M,1,299,0,65
11717,2025-06-01,20:59:00,1337,3,Raipur,Delivery,Cash,P006,Peppy Paneer,Veg,M,1,299,0,27
11717,2025-06-01,20:59:00,1337,3,Raipur,Delivery,Cash,P001,Margherita,Classic,S,1,179,0,47
11718,2025-07-06,16:11:00,1283,15,Nagpur,Delivery,Wallet,P016,Cheese Burst,Specialty,M,1,324,32.4,18
11718,2025-07-06,16:11:00,1283,15,Nagpur,Delivery,Wallet,P019,Paneer Makhani,Veg,L,1,449,0,36
11718,2025-07-06,16:11:00,1283,15,Nagpur,Delivery,Wallet,P001,Margherita,Classic,S,1,179,0,42
11718,2025-07-06,16:11:00,1283,15,Nagpur,Delivery,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,15.95,26
11719,2025-12-20,17:22:00,1182,4,Bhilai,Takeaway,Wallet,P008,Chicken Dominator,Chicken,M,1,319,31.9,0
11719,2025-12-20,17:22:00,1182,4,Bhilai,Takeaway,Wallet,P002,Margherita,Classic,M,1,299,14.95,0
11719,2025-12-20,17:22:00,1182,4,Bhilai,Takeaway,Wallet,P009,Chicken Dominator,Chicken,L,1,469,23.45,0
11720,2025-12-14,11:15:00,1448,7,Durg,Takeaway,Cash,P002,Margherita,Classic,M,1,299,29.9,0
11720,2025-12-14,11:15:00,1448,7,Durg,Takeaway,Cash,P018,Paneer Makhani,Veg,M,1,299,29.9,0
11721,2025-05-08,18:17:00,1365,7,Durg,Delivery,Card,P004,Farmhouse,Veg,M,1,299,29.9,47
11721,2025-05-08,18:17:00,1365,7,Durg,Delivery,Card,P001,Margherita,Classic,S,1,179,17.9,36
11722,2025-10-27,13:23:00,1298,5,Bhilai,Delivery,Wallet,P002,Margherita,Classic,M,1,299,14.95,29
11722,2025-10-27,13:23:00,1298,5,Bhilai,Delivery,Wallet,P001,Margherita,Classic,S,1,179,17.9,29
11723,2025-03-26,22:36:00,1318,3,Raipur,Delivery,Wallet,P001,Margherita,Classic,S,1,179,0,30
11723,2025-03-26,22:36:00,1318,3,Raipur,Delivery,Wallet,P007,Peppy Paneer,Veg,L,1,449,22.45,42
11723,2025-03-26,22:36:00,1318,3,Raipur,Delivery,Wallet,P019,Paneer Makhani,Veg,L,1,449,0,55
11723,2025-03-26,22:36:00,1318,3,Raipur,Delivery,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,31
11724,2025-06-14,20:47:00,1245,14,Nagpur,Dine-in,Wallet,P007,Peppy Paneer,Veg,L,2,449,44.9,0
11724,2025-06-14,20:47:00,1245,14,Nagpur,Dine-in,Wallet,P003,Margherita,Classic,L,1,449,0,0
11724,2025-06-14,20:47:00,1245,14,Nagpur,Dine-in,Wallet,P019,Paneer Makhani,Veg,L,1,449,0,0
11725,2025-05-11,18:03:00,1268,14,Nagpur,Takeaway,Card,P005,Farmhouse,Veg,L,1,449,0,0
11726,2025-11-03,14:08:00,1207,1,Raipur,Delivery,UPI,P005,Farmhouse,Veg,L,1,449,44.9,43
11726,2025-11-03,14:08:00,1207,1,Raipur,Delivery,UPI,P011,Pepper Barbecue Chicken,Chicken,L,2,469,0,57
11727,2025-02-04,22:19:00,1380,11,Bilaspur,Takeaway,UPI,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
11727,2025-02-04,22:19:00,1380,11,Bilaspur,Takeaway,UPI,P009,Chicken Dominator,Chicken,L,1,469,0,0
11727,2025-02-04,22:19:00,1380,11,Bilaspur,Takeaway,UPI,P003,Margherita,Classic,L,1,449,0,0
11728,2025-09-22,20:31:00,1165,3,Raipur,Dine-in,Wallet,P001,Margherita,Classic,S,1,179,17.9,0
11728,2025-09-22,20:31:00,1165,3,Raipur,Dine-in,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,15.95,0
11729,2025-12-10,17:10:00,1381,13,Nagpur,Takeaway,Card,P019,Paneer Makhani,Veg,L,1,449,0,0
11729,2025-12-10,17:10:00,1381,13,Nagpur,Takeaway,Card,P005,Farmhouse,Veg,L,1,449,0,0
11729,2025-12-10,17:10:00,1381,13,Nagpur,Takeaway,Card,P020,Garlic Bread,Sides,M,1,149,0,0
11730,2025-04-30,17:14:00,1016,10,Bilaspur,Dine-in,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,31.9,0
11730,2025-04-30,17:14:00,1016,10,Bilaspur,Dine-in,Wallet,P015,Mexican Green Wave,Veg,L,1,449,0,0
11730,2025-04-30,17:14:00,1016,10,Bilaspur,Dine-in,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,0
11730,2025-04-30,17:14:00,1016,10,Bilaspur,Dine-in,Wallet,P004,Farmhouse,Veg,M,1,299,14.95,0
11731,2025-07-25,18:56:00,1003,2,Raipur,Delivery,Cash,P011,Pepper Barbecue Chicken,Chicken,L,1,469,46.9,44
11731,2025-07-25,18:56:00,1003,2,Raipur,Delivery,Cash,P001,Margherita,Classic,S,1,179,0,51
11732,2025-08-09,19:30:00,1079,13,Nagpur,Takeaway,Cash,P005,Farmhouse,Veg,L,1,449,22.45,0
11733,2025-09-09,16:45:00,1084,6,Bhilai,Delivery,UPI,P008,Chicken Dominator,Chicken,M,1,319,31.9,24
11733,2025-09-09,16:45:00,1084,6,Bhilai,Delivery,UPI,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,21
11734,2025-09-12,18:12:00,1329,3,Raipur,Delivery,Cash,P004,Farmhouse,Veg,M,1,299,0,54
11735,2025-12-06,15:02:00,1076,12,Bilaspur,Delivery,UPI,P008,Chicken Dominator,Chicken,M,1,319,31.9,20
11735,2025-12-06,15:02:00,1076,12,Bilaspur,Delivery,UPI,P003,Margherita,Classic,L,1,449,0,37
11736,2025-04-05,20:54:00,1159,5,Bhilai,Takeaway,Cash,P015,Mexican Green Wave,Veg,L,1,449,44.9,0
11737,2025-08-09,12:47:00,1274,7,Durg,Takeaway,Card,P020,Garlic Bread,Sides,M,1,149,14.9,0
11737,2025-08-09,12:47:00,1274,7,Durg,Takeaway,Card,P019,Paneer Makhani,Veg,L,1,449,44.9,0
11737,2025-08-09,12:47:00,1274,7,Durg,Takeaway,Card,P018,Paneer Makhani,Veg,M,1,299,14.95,0
11738,2025-02-09,20:38:00,1037,13,Nagpur,Delivery,UPI,P002,Margherita,Classic,M,1,299,0,52
11738,2025-02-09,20:38:00,1037,13,Nagpur,Delivery,UPI,P012,Veg Extravaganza,Premium Veg,M,1,329,16.45,23
11738,2025-02-09,20:38:00,1037,13,Nagpur,Delivery,UPI,P020,Garlic Bread,Sides,M,1,149,7.45,40
11739,2025-07-16,15:16:00,1019,10,Bilaspur,Takeaway,Cash,P005,Farmhouse,Veg,L,1,449,0,0
11740,2025-02-18,17:53:00,1232,5,Bhilai,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,0,59
11740,2025-02-18,17:53:00,1232,5,Bhilai,Delivery,Wallet,P012,Veg Extravaganza,Premium Veg,M,1,329,32.9,48
11740,2025-02-18,17:53:00,1232,5,Bhilai,Delivery,Wallet,P019,Paneer Makhani,Veg,L,1,449,0,21
11741,2025-05-26,10:15:00,1425,13,Nagpur,Delivery,Cash,P018,Paneer Makhani,Veg,M,1,299,0,33
11741,2025-05-26,10:15:00,1425,13,Nagpur,Delivery,Cash,P002,Margherita,Classic,M,1,299,0,29
11741,2025-05-26,10:15:00,1425,13,Nagpur,Delivery,Cash,P004,Farmhouse,Veg,M,1,299,0,52
11742,2025-01-13,19:37:00,1196,7,Durg,Takeaway,UPI,P008,Chicken Dominator,Chicken,M,1,319,31.9,0
11742,2025-01-13,19:37:00,1196,7,Durg,Takeaway,UPI,P019,Paneer Makhani,Veg,L,1,449,22.45,0
11743,2025-11-18,22:47:00,1011,11,Bilaspur,Delivery,UPI,P006,Peppy Paneer,Veg,M,1,299,14.95,23
11743,2025-11-18,22:47:00,1011,11,Bilaspur,Delivery,UPI,P003,Margherita,Classic,L,1,449,44.9,36
11744,2025-12-21,18:38:00,1106,14,Nagpur,Delivery,Card,P013,Veg Extravaganza,Premium Veg,L,1,479,0,56
11744,2025-12-21,18:38:00,1106,14,Nagpur,Delivery,Card,P002,Margherita,Classic,M,1,299,29.9,37
11744,2025-12-21,18:38:00,1106,14,Nagpur,Delivery,Card,P001,Margherita,Classic,S,1,179,8.95,19
11745,2025-09-15,21:57:00,1028,13,Nagpur,Takeaway,Wallet,P001,Margherita,Classic,S,1,179,0,0
11745,2025-09-15,21:57:00,1028,13,Nagpur,Takeaway,Wallet,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
11745,2025-09-15,21:57:00,1028,13,Nagpur,Takeaway,Wallet,P010,Pepper Barbecue Chicken,Chicken,M,1,319,0,0
11745,2025-09-15,21:57:00,1028,13,Nagpur,Takeaway,Wallet,P008,Chicken Dominator,Chicken,M,1,319,0,0
11746,2025-11-03,19:05:00,1277,14,Nagpur,Takeaway,Cash,P002,Margherita,Classic,M,1,299,0,0
11746,2025-11-03,19:05:00,1277,14,Nagpur,Takeaway,Cash,P003,Margherita,Classic,L,1,449,44.9,0
11747,2025-07-13,14:21:00,1276,5,Bhilai,Delivery,UPI,P003,Margherita,Classic,L,2,449,0,25
11747,2025-07-13,14:21:00,1276,5,Bhilai,Delivery,UPI,P006,Peppy Paneer,Veg,M,1,299,29.9,20
11748,2025-06-01,22:51:00,1351,11,Bilaspur,Dine-in,Card,P005,Farmhouse,Veg,L,1,449,44.9,0
11749,2025-12-14,10:30:00,1140,6,Bhilai,Takeaway,Cash,P013,Veg Extravaganza,Premium Veg,L,1,479,0,0
11749,2025-12-14,10:30:00,1140,6,Bhilai,Takeaway,Cash,P020,Garlic Bread,Sides,M,1,149,0,0
11749,2025-12-14,10:30:00,1140,6,Bhilai,Takeaway,Cash,P001,Margherita,Classic,S,1,179,0,0
11749,2025-12-14,10:30:00,1140,6,Bhilai,Takeaway,Cash,P009,Chicken Dominator,Chicken,L,1,469,46.9,0
11750,2025-02-02,16:47:00,1038,14,Nagpur,Delivery,Cash,P010,Pepper Barbecue Chicken,Chicken,M,1,319,31.9,42
11750,2025-02-02,16:47:00,1038,14,Nagpur,Delivery,Cash,P007,Peppy Paneer,Veg,L,1,449,44.9,26
11751,2025-07-28,15:20:00,1360,13,Nagpur,Delivery,UPI,P004,Farmhouse,Veg,M,1,299,0,65
11751,2025-07-28,15:20:00,1360,13,Nagpur,Delivery,UPI,P001,Margherita,Classic,S,1,179,8.95,19
11751,2025-07-28,15:20:00,1360,13,Nagpur,Delivery,UPI,P014,Mexican Green Wave,Veg,M,1,299,0,41
11752,2025-09-06,20:58:00,1230,1,Raipur,Delivery,Wallet,P001,Margherita,Classic,S,2,179,35.8,43
11752,2025-09-06,20:58:00,1230,1,Raipur,Delivery,Wallet,P019,Paneer Makhani,Veg,L,1,449,0,45
11752,2025-09-06,20:58:00,1230,1,Raipur,Delivery,Wallet,P004,Farmhouse,Veg,M,1,299,0,41
11753,2025-01-23,14:33:00,1329,2,Raipur,Delivery,Wallet,P016,Cheese Burst,Specialty,M,1,324,0,31
11753,2025-01-23,14:33:00,1329,2,Raipur,Delivery,Wallet,P011,Pepper Barbecue Chicken,Chicken,L,1,469,0,55
